Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
,Ethiopia,9.145,40.4897,21-02-20,0,0,0,0,Africa
,Fiji,-17.7134,178.065,21-02-20,0,0,0,0,Western Pacific
,Finland,64,26,21-02-20,1,0,1,0,Europe
French Guiana,France,3.9339,-53.1258,21-02-20,0,0,0,0,Europe
French Polynesia,France,-17.6797,149.4068,21-02-20,0,0,0,0,Europe
Guadeloupe,France,16.25,-61.5833,21-02-20,0,0,0,0,Europe
Mayotte,France,-12.8275,45.1662,21-02-20,0,0,0,0,Europe
New Caledonia,France,-20.9043,165.618,21-02-20,0,0,0,0,Europe
Reunion,France,-21.1351,55.2471,21-02-20,0,0,0,0,Europe
Saint Barthelemy,France,17.9,-62.8333,21-02-20,0,0,0,0,Europe
St Martin,France,18.0708,-63.0501,21-02-20,0,0,0,0,Europe
Martinique,France,14.6415,-61.0242,21-02-20,0,0,0,0,Europe
,France,46.2276,2.2137,21-02-20,12,1,4,7,Europe
,Gabon,-0.8037,11.6094,21-02-20,0,0,0,0,Africa
,Gambia,13.4432,-15.3101,21-02-20,0,0,0,0,Africa
,Georgia,42.3154,43.3569,21-02-20,0,0,0,0,Europe
,Germany,51,9,21-02-20,16,0,14,2,Europe
,Ghana,7.9465,-1.0232,21-02-20,0,0,0,0,Africa
,Greece,39.0742,21.8243,21-02-20,0,0,0,0,Europe
,Guatemala,15.7835,-90.2308,21-02-20,0,0,0,0,Americas
,Guinea,9.9456,-9.6966,21-02-20,0,0,0,0,Africa
,Guyana,5,-58.75,21-02-20,0,0,0,0,Americas
,Haiti,18.9712,-72.2852,21-02-20,0,0,0,0,Americas
,Holy See,41.9029,12.4534,21-02-20,0,0,0,0,Europe
,Honduras,15.2,-86.2419,21-02-20,0,0,0,0,Americas
,Hungary,47.1625,19.5033,21-02-20,0,0,0,0,Europe
,Iceland,64.9631,-19.0208,21-02-20,0,0,0,0,Europe
,India,21,78,21-02-20,3,0,3,0,South-East Asia
,Indonesia,-0.7893,113.9213,21-02-20,0,0,0,0,South-East Asia
,Iran,32,53,21-02-20,18,4,0,14,Eastern Mediterranean
,Iraq,33,44,21-02-20,0,0,0,0,Eastern Mediterranean
,Ireland,53.1424,-7.6921,21-02-20,0,0,0,0,Europe
,Israel,31,35,21-02-20,1,0,0,1,Europe
,Italy,43,12,21-02-20,20,1,0,19,Europe
,Jamaica,18.1096,-77.2975,21-02-20,0,0,0,0,Americas
,Japan,36,138,21-02-20,105,1,22,82,Western Pacific
,Jordan,31.24,36.51,21-02-20,0,0,0,0,Eastern Mediterranean
,Kazakhstan,48.0196,66.9237,21-02-20,0,0,0,0,Europe
,Kenya,-0.0236,37.9062,21-02-20,0,0,0,0,Africa
,South Korea,36,128,21-02-20,204,2,16,186,Western Pacific
,Kuwait,29.5,47.75,21-02-20,0,0,0,0,Eastern Mediterranean
,Kyrgyzstan,41.2044,74.7661,21-02-20,0,0,0,0,Europe
,Latvia,56.8796,24.6032,21-02-20,0,0,0,0,Europe
,Lebanon,33.8547,35.8623,21-02-20,1,0,0,1,Eastern Mediterranean
,Liberia,6.4281,-9.4295,21-02-20,0,0,0,0,Africa
,Liechtenstein,47.14,9.55,21-02-20,0,0,0,0,Europe
,Lithuania,55.1694,23.8813,21-02-20,0,0,0,0,Europe
,Luxembourg,49.8153,6.1296,21-02-20,0,0,0,0,Europe
,Madagascar,-18.7669,46.8691,21-02-20,0,0,0,0,Africa
,Malaysia,2.5,112.5,21-02-20,22,0,15,7,Western Pacific
,Maldives,3.2028,73.2207,21-02-20,0,0,0,0,South-East Asia
,Malta,35.9375,14.3754,21-02-20,0,0,0,0,Europe
,Mauritania,21.0079,10.9408,21-02-20,0,0,0,0,Africa
,Mauritius,-20.2,57.5,21-02-20,0,0,0,0,Africa
,Mexico,23.6345,-102.5528,21-02-20,0,0,0,0,Americas
,Moldova,47.4116,28.3699,21-02-20,0,0,0,0,Europe
,Monaco,43.7333,7.4167,21-02-20,0,0,0,0,Europe
,Mongolia,46.8625,103.8467,21-02-20,0,0,0,0,Western Pacific
,Montenegro,42.5,19.3,21-02-20,0,0,0,0,Europe
,Morocco,31.7917,-7.0926,21-02-20,0,0,0,0,Eastern Mediterranean
,Namibia,-22.9576,18.4904,21-02-20,0,0,0,0,Africa
,Nepal,28.1667,84.25,21-02-20,1,0,1,0,South-East Asia
Aruba,Netherlands,12.5186,-70.0358,21-02-20,0,0,0,0,Europe
Curacao,Netherlands,12.1696,-68.99,21-02-20,0,0,0,0,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,21-02-20,0,0,0,0,Europe
,Netherlands,52.1326,5.2913,21-02-20,0,0,0,0,Europe
,New Zealand,-40.9006,174.886,21-02-20,0,0,0,0,Western Pacific
,Nicaragua,12.8654,-85.2072,21-02-20,0,0,0,0,Americas
,Niger,17.6078,8.0817,21-02-20,0,0,0,0,Africa
,Nigeria,9.082,8.6753,21-02-20,0,0,0,0,Africa
,North Macedonia,41.6086,21.7453,21-02-20,0,0,0,0,Europe
,Norway,60.472,8.4689,21-02-20,0,0,0,0,Europe
,Oman,21,57,21-02-20,0,0,0,0,Eastern Mediterranean
,Pakistan,30.3753,69.3451,21-02-20,0,0,0,0,Eastern Mediterranean
,Panama,8.538,-80.7821,21-02-20,0,0,0,0,Americas
,Papua New Guinea,-6.315,143.9555,21-02-20,0,0,0,0,Western Pacific
,Paraguay,-23.4425,-58.4438,21-02-20,0,0,0,0,Americas
,Peru,-9.19,-75.0152,21-02-20,0,0,0,0,Americas
,Philippines,13,122,21-02-20,3,1,1,1,Western Pacific
,Poland,51.9194,19.1451,21-02-20,0,0,0,0,Europe
,Portugal,39.3999,-8.2245,21-02-20,0,0,0,0,Europe
,Qatar,25.3548,51.1839,21-02-20,0,0,0,0,Eastern Mediterranean
,Romania,45.9432,24.9668,21-02-20,0,0,0,0,Europe
,Russia,60,90,21-02-20,2,0,2,0,Europe
,Rwanda,-1.9403,29.8739,21-02-20,0,0,0,0,Africa
,Saint Lucia,13.9094,-60.9789,21-02-20,0,0,0,0,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,21-02-20,0,0,0,0,Americas
,San Marino,43.9424,12.4578,21-02-20,0,0,0,0,Europe
,Saudi Arabia,24,45,21-02-20,0,0,0,0,Eastern Mediterranean
,Senegal,14.4974,-14.4524,21-02-20,0,0,0,0,Africa
,Serbia,44.0165,21.0059,21-02-20,0,0,0,0,Europe
,Seychelles,-4.6796,55.492,21-02-20,0,0,0,0,Africa
,Singapore,1.2833,103.8333,21-02-20,85,0,37,48,Western Pacific
,Slovakia,48.669,19.699,21-02-20,0,0,0,0,Europe
,Slovenia,46.1512,14.9955,21-02-20,0,0,0,0,Europe
,Somalia,5.1521,46.1996,21-02-20,0,0,0,0,Eastern Mediterranean
,South Africa,-30.5595,22.9375,21-02-20,0,0,0,0,Africa
,Spain,40,-4,21-02-20,2,0,2,0,Europe
,Sri Lanka,7,81,21-02-20,1,0,1,0,South-East Asia
,Sudan,12.8628,30.2176,21-02-20,0,0,0,0,Eastern Mediterranean
,Suriname,3.9193,-56.0278,21-02-20,0,0,0,0,Americas
,Sweden,63,16,21-02-20,1,0,0,1,Europe
,Switzerland,46.8182,8.2275,21-02-20,0,0,0,0,Europe
,Taiwan*,23.7,121,21-02-20,26,1,2,23,Western Pacific
,Tanzania,-6.369,34.8888,21-02-20,0,0,0,0,Africa
,Thailand,15,101,21-02-20,35,0,17,18,South-East Asia
,Togo,8.6195,0.8248,21-02-20,0,0,0,0,Africa
,Trinidad and Tobago,10.6918,-61.2225,21-02-20,0,0,0,0,Americas
,Tunisia,34,9,21-02-20,0,0,0,0,Eastern Mediterranean
,Turkey,38.9637,35.2433,21-02-20,0,0,0,0,Europe
,Uganda,1,32,21-02-20,0,0,0,0,Africa
,Ukraine,48.3794,31.1656,21-02-20,0,0,0,0,Europe
,United Arab Emirates,24,54,21-02-20,9,0,4,5,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,21-02-20,0,0,0,0,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,21-02-20,0,0,0,0,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,21-02-20,0,0,0,0,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,21-02-20,0,0,0,0,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,21-02-20,0,0,0,0,Europe
Montserrat,United Kingdom,16.7425,-62.1874,21-02-20,0,0,0,0,Europe
,United Kingdom,55.3781,-3.436,21-02-20,9,0,8,1,Europe
,Uruguay,-32.5228,-55.7658,21-02-20,0,0,0,0,Americas
,US,37.0902,-95.7129,21-02-20,15,0,5,10,Americas
,Uzbekistan,41.3775,64.5853,21-02-20,0,0,0,0,Europe
,Venezuela,6.4238,-66.5897,21-02-20,0,0,0,0,Americas
,Vietnam,16,108,21-02-20,16,0,14,2,Western Pacific
,Zambia,-15.4167,28.2833,21-02-20,0,0,0,0,Africa
,Zimbabwe,-20,30,21-02-20,0,0,0,0,Africa
,Dominica,15.415,-61.371,21-02-20,0,0,0,0,Americas
,Grenada,12.1165,-61.679,21-02-20,0,0,0,0,Americas
,Mozambique,-18.665695,35.529562,21-02-20,0,0,0,0,Africa
,Syria,34.802075,38.996815,21-02-20,0,0,0,0,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,21-02-20,0,0,0,0,South-East Asia
,Belize,13.1939,-59.5432,21-02-20,0,0,0,0,Americas
,Laos,19.85627,102.495496,21-02-20,0,0,0,0,Western Pacific
,Libya,26.3351,17.228331,21-02-20,0,0,0,0,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,21-02-20,0,0,0,0,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,21-02-20,0,0,0,0,Africa
,Mali,17.570692,-3.996166,21-02-20,0,0,0,0,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,21-02-20,0,0,0,0,Americas
Northwest Territories,Canada,64.8255,-124.8457,21-02-20,0,0,0,0,Americas
Yukon,Canada,64.2823,-135,21-02-20,0,0,0,0,Americas
,Kosovo,42.602636,20.902977,21-02-20,0,0,0,0,Europe
,Burma,21.9162,95.956,21-02-20,0,0,0,0,South-East Asia
Anguilla,United Kingdom,18.2206,-63.0686,21-02-20,0,0,0,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,21-02-20,0,0,0,0,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,21-02-20,0,0,0,0,Europe
,Botswana,-22.3285,24.6849,21-02-20,0,0,0,0,Africa
,Burundi,-3.3731,29.9189,21-02-20,0,0,0,0,Africa
,Sierra Leone,8.460555,-11.779889,21-02-20,0,0,0,0,Africa
,Malawi,-13.254308,34.301525,21-02-20,0,0,0,0,Africa
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,21-02-20,0,0,0,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,21-02-20,0,0,0,0,Europe
,South Sudan,6.877,31.307,21-02-20,0,0,0,0,Africa
,Western Sahara,24.2155,-12.8858,21-02-20,0,0,0,0,Africa
,Sao Tome and Principe,0.18636,6.613081,21-02-20,0,0,0,0,Africa
,Yemen,15.552727,48.516388,21-02-20,0,0,0,0,Eastern Mediterranean
,Comoros,-11.6455,43.3333,21-02-20,0,0,0,0,Africa
,Tajikistan,38.861034,71.276093,21-02-20,0,0,0,0,Europe
,Lesotho,-29.609988,28.233608,21-02-20,0,0,0,0,Africa
,Afghanistan,33,65,22-02-20,0,0,0,0,Eastern Mediterranean
,Albania,41.1533,20.1683,22-02-20,0,0,0,0,Europe
,Algeria,28.0339,1.6596,22-02-20,0,0,0,0,Africa
,Andorra,42.5063,1.5218,22-02-20,0,0,0,0,Europe
,Angola,-11.2027,17.8739,22-02-20,0,0,0,0,Africa
,Antigua and Barbuda,17.0608,-61.7964,22-02-20,0,0,0,0,Americas
,Argentina,-38.4161,-63.6167,22-02-20,0,0,0,0,Americas
,Armenia,40.0691,45.0382,22-02-20,0,0,0,0,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,22-02-20,0,0,0,0,Western Pacific
New South Wales,Australia,-33.8688,151.2093,22-02-20,4,0,4,0,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,22-02-20,0,0,0,0,Western Pacific
Queensland,Australia,-28.0167,153.4,22-02-20,5,0,1,4,Western Pacific
South Australia,Australia,-34.9285,138.6007,22-02-20,2,0,2,0,Western Pacific
Tasmania,Australia,-41.4545,145.9707,22-02-20,0,0,0,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,22-02-20,4,0,4,0,Western Pacific
Western Australia,Australia,-31.9505,115.8605,22-02-20,0,0,0,0,Western Pacific
,Austria,47.5162,14.5501,22-02-20,0,0,0,0,Europe
,Azerbaijan,40.1431,47.5769,22-02-20,0,0,0,0,Europe
,Bahamas,25.0343,-77.3963,22-02-20,0,0,0,0,Americas
,Bahrain,26.0275,50.55,22-02-20,0,0,0,0,Eastern Mediterranean
,Bangladesh,23.685,90.3563,22-02-20,0,0,0,0,South-East Asia
,Barbados,13.1939,-59.5432,22-02-20,0,0,0,0,Americas
,Belarus,53.7098,27.9534,22-02-20,0,0,0,0,Europe
,Belgium,50.8333,4,22-02-20,1,0,1,0,Europe
,Benin,9.3077,2.3158,22-02-20,0,0,0,0,Africa
,Bhutan,27.5142,90.4336,22-02-20,0,0,0,0,South-East Asia
,Bolivia,-16.2902,-63.5887,22-02-20,0,0,0,0,Americas
,Bosnia and Herzegovina,43.9159,17.6791,22-02-20,0,0,0,0,Europe
,Brazil,-14.235,-51.9253,22-02-20,0,0,0,0,Americas
,Brunei,4.5353,114.7277,22-02-20,0,0,0,0,Western Pacific
,Bulgaria,42.7339,25.4858,22-02-20,0,0,0,0,Europe
,Burkina Faso,12.2383,-1.5616,22-02-20,0,0,0,0,Africa
,Cabo Verde,16.5388,-23.0418,22-02-20,0,0,0,0,Africa
,Cambodia,11.55,104.9167,22-02-20,1,0,1,0,Western Pacific
,Cameroon,3.848,11.5021,22-02-20,0,0,0,0,Africa
Alberta,Canada,53.9333,-116.5765,22-02-20,0,0,0,0,Americas
British Columbia,Canada,49.2827,-123.1207,22-02-20,6,0,0,6,Americas
Manitoba,Canada,53.7609,-98.8139,22-02-20,0,0,0,0,Americas
New Brunswick,Canada,46.5653,-66.4619,22-02-20,0,0,0,0,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,22-02-20,0,0,0,0,Americas
Nova Scotia,Canada,44.682,-63.7443,22-02-20,0,0,0,0,Americas
Ontario,Canada,51.2538,-85.3232,22-02-20,3,0,0,3,Americas
Prince Edward Island,Canada,46.5107,-63.4168,22-02-20,0,0,0,0,Americas
Quebec,Canada,52.9399,-73.5491,22-02-20,0,0,0,0,Americas
Saskatchewan,Canada,52.9399,-106.4509,22-02-20,0,0,0,0,Americas
,Central African Republic,6.6111,20.9394,22-02-20,0,0,0,0,Africa
,Chad,15.4542,18.7322,22-02-20,0,0,0,0,Africa
,Chile,-35.6751,-71.543,22-02-20,0,0,0,0,Americas
Anhui,China,31.8257,117.2264,22-02-20,989,6,597,386,Western Pacific
Beijing,China,40.1824,116.4142,22-02-20,399,4,178,217,Western Pacific
Chongqing,China,30.0572,107.874,22-02-20,573,6,328,239,Western Pacific
Fujian,China,26.0789,117.9874,22-02-20,293,1,162,130,Western Pacific
Gansu,China,37.8099,101.0583,22-02-20,91,2,76,13,Western Pacific
Guangdong,China,23.3417,113.4244,22-02-20,1339,5,728,606,Western Pacific
Guangxi,China,23.8298,108.7881,22-02-20,249,2,104,143,Western Pacific
Guizhou,China,26.8154,106.8748,22-02-20,146,2,90,54,Western Pacific
Hainan,China,19.1959,109.7453,22-02-20,168,4,104,60,Western Pacific
Hebei,China,39.549,116.1306,22-02-20,309,6,203,100,Western Pacific
Heilongjiang,China,47.862,127.7615,22-02-20,479,0,0,479,Western Pacific
Henan,China,33.882,113.614,22-02-20,1270,0,0,1270,Western Pacific
Hong Kong,China,22.3,114.2,22-02-20,69,2,6,61,Western Pacific
Hubei,China,30.9756,112.2707,22-02-20,64084,2346,15299,46439,Western Pacific
Hunan,China,27.6104,111.7088,22-02-20,1013,4,692,317,Western Pacific
Inner Mongolia,China,44.0935,113.9448,22-02-20,75,0,26,49,Western Pacific
Jiangsu,China,32.9711,119.455,22-02-20,631,0,401,230,Western Pacific
Jiangxi,China,27.614,115.7221,22-02-20,934,1,555,378,Western Pacific
Jilin,China,43.6661,126.1923,22-02-20,91,1,52,38,Western Pacific
Liaoning,China,41.2956,122.6085,22-02-20,121,1,66,54,Western Pacific
Macau,China,22.1667,113.55,22-02-20,10,0,6,4,Western Pacific
Ningxia,China,37.2692,106.1655,22-02-20,71,0,48,23,Western Pacific
Qinghai,China,35.7452,95.9956,22-02-20,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,22-02-20,245,1,149,95,Western Pacific
Shandong,China,36.3427,118.1498,22-02-20,750,4,302,444,Western Pacific
Shanghai,China,31.202,121.4491,22-02-20,335,0,0,335,Western Pacific
Shanxi,China,37.5777,112.2922,22-02-20,132,0,81,51,Western Pacific
Sichuan,China,30.6171,102.7103,22-02-20,526,3,250,273,Western Pacific
Tianjin,China,39.3054,117.323,22-02-20,135,3,65,67,Western Pacific
Tibet,China,31.6927,88.0924,22-02-20,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,22-02-20,76,2,25,49,Western Pacific
Yunnan,China,24.974,101.487,22-02-20,174,0,0,174,Western Pacific
Zhejiang,China,29.1832,120.0934,22-02-20,1205,1,719,485,Western Pacific
,Colombia,4.5709,-74.2973,22-02-20,0,0,0,0,Americas
,Congo (Brazzaville),-4.0383,21.7587,22-02-20,0,0,0,0,Africa
,Congo (Kinshasa),-4.0383,21.7587,22-02-20,0,0,0,0,Africa
,Costa Rica,9.7489,-83.7534,22-02-20,0,0,0,0,Americas
,Cote d'Ivoire,7.54,-5.5471,22-02-20,0,0,0,0,Africa
,Croatia,45.1,15.2,22-02-20,0,0,0,0,Europe
,Cuba,22,-80,22-02-20,0,0,0,0,Americas
,Cyprus,35.1264,33.4299,22-02-20,0,0,0,0,Europe
,Czechia,49.8175,15.473,22-02-20,0,0,0,0,Europe
Faroe Islands,Denmark,61.8926,-6.9118,22-02-20,0,0,0,0,Europe
Greenland,Greenland,71.7069,-42.6043,22-02-20,0,0,0,0,Europe
,Denmark,56.2639,9.5018,22-02-20,0,0,0,0,Europe
,Djibouti,11.8251,42.5903,22-02-20,0,0,0,0,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,22-02-20,0,0,0,0,Americas
,Ecuador,-1.8312,-78.1834,22-02-20,0,0,0,0,Americas
,Egypt,26,30,22-02-20,1,0,0,1,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,22-02-20,0,0,0,0,Americas
,Equatorial Guinea,1.5,10,22-02-20,0,0,0,0,Africa
,Eritrea,15.1794,39.7823,22-02-20,0,0,0,0,Africa
,Estonia,58.5953,25.0136,22-02-20,0,0,0,0,Europe
,Eswatini,-26.5225,31.4659,22-02-20,0,0,0,0,Africa
,Ethiopia,9.145,40.4897,22-02-20,0,0,0,0,Africa
,Fiji,-17.7134,178.065,22-02-20,0,0,0,0,Western Pacific
,Finland,64,26,22-02-20,1,0,1,0,Europe
French Guiana,France,3.9339,-53.1258,22-02-20,0,0,0,0,Europe
French Polynesia,France,-17.6797,149.4068,22-02-20,0,0,0,0,Europe
Guadeloupe,France,16.25,-61.5833,22-02-20,0,0,0,0,Europe
Mayotte,France,-12.8275,45.1662,22-02-20,0,0,0,0,Europe
New Caledonia,France,-20.9043,165.618,22-02-20,0,0,0,0,Europe
Reunion,France,-21.1351,55.2471,22-02-20,0,0,0,0,Europe
Saint Barthelemy,France,17.9,-62.8333,22-02-20,0,0,0,0,Europe
St Martin,France,18.0708,-63.0501,22-02-20,0,0,0,0,Europe
Martinique,France,14.6415,-61.0242,22-02-20,0,0,0,0,Europe
,France,46.2276,2.2137,22-02-20,12,1,4,7,Europe
,Gabon,-0.8037,11.6094,22-02-20,0,0,0,0,Africa
,Gambia,13.4432,-15.3101,22-02-20,0,0,0,0,Africa
,Georgia,42.3154,43.3569,22-02-20,0,0,0,0,Europe
,Germany,51,9,22-02-20,16,0,14,2,Europe
,Ghana,7.9465,-1.0232,22-02-20,0,0,0,0,Africa
,Greece,39.0742,21.8243,22-02-20,0,0,0,0,Europe
,Guatemala,15.7835,-90.2308,22-02-20,0,0,0,0,Americas
,Guinea,9.9456,-9.6966,22-02-20,0,0,0,0,Africa
,Guyana,5,-58.75,22-02-20,0,0,0,0,Americas
,Haiti,18.9712,-72.2852,22-02-20,0,0,0,0,Americas
,Holy See,41.9029,12.4534,22-02-20,0,0,0,0,Europe
,Honduras,15.2,-86.2419,22-02-20,0,0,0,0,Americas
,Hungary,47.1625,19.5033,22-02-20,0,0,0,0,Europe
,Iceland,64.9631,-19.0208,22-02-20,0,0,0,0,Europe
,India,21,78,22-02-20,3,0,3,0,South-East Asia
,Indonesia,-0.7893,113.9213,22-02-20,0,0,0,0,South-East Asia
,Iran,32,53,22-02-20,28,5,0,23,Eastern Mediterranean
,Iraq,33,44,22-02-20,0,0,0,0,Eastern Mediterranean
,Ireland,53.1424,-7.6921,22-02-20,0,0,0,0,Europe
,Israel,31,35,22-02-20,1,0,0,1,Europe
,Italy,43,12,22-02-20,62,2,1,59,Europe
,Jamaica,18.1096,-77.2975,22-02-20,0,0,0,0,Americas
,Japan,36,138,22-02-20,122,1,22,99,Western Pacific
,Jordan,31.24,36.51,22-02-20,0,0,0,0,Eastern Mediterranean
,Kazakhstan,48.0196,66.9237,22-02-20,0,0,0,0,Europe
,Kenya,-0.0236,37.9062,22-02-20,0,0,0,0,Africa
,South Korea,36,128,22-02-20,433,2,16,415,Western Pacific
,Kuwait,29.5,47.75,22-02-20,0,0,0,0,Eastern Mediterranean
,Kyrgyzstan,41.2044,74.7661,22-02-20,0,0,0,0,Europe
,Latvia,56.8796,24.6032,22-02-20,0,0,0,0,Europe
,Lebanon,33.8547,35.8623,22-02-20,1,0,0,1,Eastern Mediterranean
,Liberia,6.4281,-9.4295,22-02-20,0,0,0,0,Africa
,Liechtenstein,47.14,9.55,22-02-20,0,0,0,0,Europe
,Lithuania,55.1694,23.8813,22-02-20,0,0,0,0,Europe
,Luxembourg,49.8153,6.1296,22-02-20,0,0,0,0,Europe
,Madagascar,-18.7669,46.8691,22-02-20,0,0,0,0,Africa
,Malaysia,2.5,112.5,22-02-20,22,0,15,7,Western Pacific
,Maldives,3.2028,73.2207,22-02-20,0,0,0,0,South-East Asia
,Malta,35.9375,14.3754,22-02-20,0,0,0,0,Europe
,Mauritania,21.0079,10.9408,22-02-20,0,0,0,0,Africa
,Mauritius,-20.2,57.5,22-02-20,0,0,0,0,Africa
,Mexico,23.6345,-102.5528,22-02-20,0,0,0,0,Americas
,Moldova,47.4116,28.3699,22-02-20,0,0,0,0,Europe
,Monaco,43.7333,7.4167,22-02-20,0,0,0,0,Europe
,Mongolia,46.8625,103.8467,22-02-20,0,0,0,0,Western Pacific
,Montenegro,42.5,19.3,22-02-20,0,0,0,0,Europe
,Morocco,31.7917,-7.0926,22-02-20,0,0,0,0,Eastern Mediterranean
,Namibia,-22.9576,18.4904,22-02-20,0,0,0,0,Africa
,Nepal,28.1667,84.25,22-02-20,1,0,1,0,South-East Asia
Aruba,Netherlands,12.5186,-70.0358,22-02-20,0,0,0,0,Europe
Curacao,Netherlands,12.1696,-68.99,22-02-20,0,0,0,0,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,22-02-20,0,0,0,0,Europe
,Netherlands,52.1326,5.2913,22-02-20,0,0,0,0,Europe
,New Zealand,-40.9006,174.886,22-02-20,0,0,0,0,Western Pacific
,Nicaragua,12.8654,-85.2072,22-02-20,0,0,0,0,Americas
,Niger,17.6078,8.0817,22-02-20,0,0,0,0,Africa
,Nigeria,9.082,8.6753,22-02-20,0,0,0,0,Africa
,North Macedonia,41.6086,21.7453,22-02-20,0,0,0,0,Europe
,Norway,60.472,8.4689,22-02-20,0,0,0,0,Europe
,Oman,21,57,22-02-20,0,0,0,0,Eastern Mediterranean
,Pakistan,30.3753,69.3451,22-02-20,0,0,0,0,Eastern Mediterranean
,Panama,8.538,-80.7821,22-02-20,0,0,0,0,Americas
,Papua New Guinea,-6.315,143.9555,22-02-20,0,0,0,0,Western Pacific
,Paraguay,-23.4425,-58.4438,22-02-20,0,0,0,0,Americas
,Peru,-9.19,-75.0152,22-02-20,0,0,0,0,Americas
,Philippines,13,122,22-02-20,3,1,1,1,Western Pacific
,Poland,51.9194,19.1451,22-02-20,0,0,0,0,Europe
,Portugal,39.3999,-8.2245,22-02-20,0,0,0,0,Europe
,Qatar,25.3548,51.1839,22-02-20,0,0,0,0,Eastern Mediterranean
,Romania,45.9432,24.9668,22-02-20,0,0,0,0,Europe
,Russia,60,90,22-02-20,2,0,2,0,Europe
,Rwanda,-1.9403,29.8739,22-02-20,0,0,0,0,Africa
,Saint Lucia,13.9094,-60.9789,22-02-20,0,0,0,0,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,22-02-20,0,0,0,0,Americas
,San Marino,43.9424,12.4578,22-02-20,0,0,0,0,Europe
,Saudi Arabia,24,45,22-02-20,0,0,0,0,Eastern Mediterranean
,Senegal,14.4974,-14.4524,22-02-20,0,0,0,0,Africa
,Serbia,44.0165,21.0059,22-02-20,0,0,0,0,Europe
,Seychelles,-4.6796,55.492,22-02-20,0,0,0,0,Africa
,Singapore,1.2833,103.8333,22-02-20,85,0,37,48,Western Pacific
,Slovakia,48.669,19.699,22-02-20,0,0,0,0,Europe
,Slovenia,46.1512,14.9955,22-02-20,0,0,0,0,Europe
,Somalia,5.1521,46.1996,22-02-20,0,0,0,0,Eastern Mediterranean
,South Africa,-30.5595,22.9375,22-02-20,0,0,0,0,Africa
,Spain,40,-4,22-02-20,2,0,2,0,Europe
,Sri Lanka,7,81,22-02-20,1,0,1,0,South-East Asia
,Sudan,12.8628,30.2176,22-02-20,0,0,0,0,Eastern Mediterranean
,Suriname,3.9193,-56.0278,22-02-20,0,0,0,0,Americas
,Sweden,63,16,22-02-20,1,0,0,1,Europe
,Switzerland,46.8182,8.2275,22-02-20,0,0,0,0,Europe
,Taiwan*,23.7,121,22-02-20,26,1,2,23,Western Pacific
,Tanzania,-6.369,34.8888,22-02-20,0,0,0,0,Africa
,Thailand,15,101,22-02-20,35,0,17,18,South-East Asia
,Togo,8.6195,0.8248,22-02-20,0,0,0,0,Africa
,Trinidad and Tobago,10.6918,-61.2225,22-02-20,0,0,0,0,Americas
,Tunisia,34,9,22-02-20,0,0,0,0,Eastern Mediterranean
,Turkey,38.9637,35.2433,22-02-20,0,0,0,0,Europe
,Uganda,1,32,22-02-20,0,0,0,0,Africa
,Ukraine,48.3794,31.1656,22-02-20,0,0,0,0,Europe
,United Arab Emirates,24,54,22-02-20,13,0,4,9,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,22-02-20,0,0,0,0,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,22-02-20,0,0,0,0,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,22-02-20,0,0,0,0,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,22-02-20,0,0,0,0,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,22-02-20,0,0,0,0,Europe
Montserrat,United Kingdom,16.7425,-62.1874,22-02-20,0,0,0,0,Europe
,United Kingdom,55.3781,-3.436,22-02-20,9,0,8,1,Europe
,Uruguay,-32.5228,-55.7658,22-02-20,0,0,0,0,Americas
,US,37.0902,-95.7129,22-02-20,15,0,5,10,Americas
